"target","feature_01","feature_02","feature_03","feature_04","feature_05","feature_06","feature_07","feature_08","feature_09","feature_10"
88.4596221300555,-8.32622692945566,0.997058524017376,1.07207896546441,-0.0985628216838587,0.787411276661586,-1.45968829234583,0.0139015783519696,0.469092681513484,0.179344286936945,-3.3602960543923
78.3428650061934,-6.89085240972347,1.00856111191566,0.933053422738691,-0.0982989561660625,0.546715200551303,-1.20909608243192,0.277095813111281,0.424243841284318,0.108389324005421,-3.07605260279623
73.4954462134215,-5.0292398765595,0.994272837918815,1.34357119595156,0.0220960176654946,0.710608402258137,-1.52029109557535,0.0718733911905328,0.399908045565602,0.220916793187494,-3.43503579998884
91.8243796351672,-8.63600266351694,0.998291878663417,1.06371406458868,-0.255833400510872,0.728376138721312,-1.48845645847972,0.135126166296763,0.480716803530898,0.197256870594483,-3.47966256647846
79.6709300041303,-7.24261049252118,0.995939278295236,0.938645724060869,0.00682925661411516,0.890282492395305,-1.30247715524352,0.617098582210722,0.417013410018194,0.205112053360586,-3.45835245686738
79.1005167007207,-6.96041945598635,1.01330610094562,1.08113828423935,0.0126859155588578,0.785066019326678,-1.06328985182221,0.557351903604241,0.473337233068498,0.176453156345765,-3.33520688631163
75.847632435605,-6.19675225811029,0.986354412946295,1.02777352705417,-0.0470886391247097,0.74046010397846,-1.53133113808585,0.335508958347642,0.422031741251625,0.248236318175106,-3.23330083901564
83.9737699309339,-7.45417712504298,1.01431070861795,1.00364636589464,0.0257942930556069,0.572593639327131,-1.07071382947238,0.724145990694062,0.409634700444158,0.309816900519007,-3.41911408698881
66.71100706458,-4.50295989730553,1.01106593275378,1.10389094367541,0.0579325519737528,0.918144994672544,-1.61885956467601,0.524371333392387,0.376028357369224,0.27013129639757,-3.74736341736288
79.9292922020918,-7.32027996129743,1.01281136339308,1.06503981687073,-0.134993103861584,0.80815691514276,-1.01092927226924,0.0690318910246726,0.425917614856236,0.186324419337669,-3.62486399130533
82.3056916735842,-6.58195183694626,1.00018388773233,1.14892477001761,-0.0149304030582227,0.813807002311778,-1.70212353895407,0.20683616872302,0.31328990602534,0.181052018214089,-2.71945171069626
70.2130386511684,-5.83345412695083,1.00653782578762,0.985296413499415,-0.113623699982071,0.701895563435087,-1.31981047426124,-0.0128974367266445,0.466423446103167,0.163884624161351,-3.36941221903842
90.5236382125129,-7.65718676997049,1.01394959478324,1.23017046500963,-0.117019994444268,0.827220444419568,-1.71467357499981,0.44357847704637,0.454096859995513,0.213402981388463,-3.02234646017041
85.8740398786616,-8.51564543734459,1.00288547675172,0.889300429189288,-0.264720998063447,0.689846134715826,-0.846712596786034,0.44957440593543,0.441831000631958,0.133347271742059,-3.08475007821747
65.634309801988,-4.77131543317402,1.01021985975727,1.05526999971456,-0.123782088424082,0.795814261578,-1.28414042734086,0.341343460605381,0.425092612817929,0.19981614844568,-3.09609036262592
101.686002114455,-10.2026453488402,0.996705757050591,1.08827408884432,-0.0189441867979059,0.681951826293608,-1.24941500977822,0.241541597807985,0.438531385105762,0.182138842421179,-2.44468856790643
72.0201096620598,-5.97031977403555,0.979419697919156,1.16881811722599,0.0555003422408941,0.914273587376068,-0.930006615546116,0.559550267450885,0.456264509589215,0.125116521169032,-3.52469927924151
77.0936623190693,-7.08861440966537,1.01179403045909,0.900877515964066,-0.0548316060611072,0.711234610054437,-1.20496062097168,-0.0272595131443113,0.382088393573434,0.191299072402142,-3.09271726215914
67.1291197676162,-5.7922200064162,1.01080272371179,0.920383123924164,-0.0577740024334299,0.959205758941585,-1.35562786241913,0.158751566489617,0.49817805504103,0.219593331165349,-3.24163143953638
79.0049733426708,-6.56256022475479,1.01711287459111,1.21744929604984,-0.0867720285108179,0.835888393767267,-1.16420873950354,0.381592563497632,0.476067037275238,0.149490430630601,-3.67227940585511
62.1690783329055,-4.36185210784614,0.994139776057706,1.082648058138,-0.11667142009423,0.878939525158142,-1.31788294174936,0.165012017226812,0.418965112841644,0.143627969843464,-3.22345519525862
92.6436247819811,-8.72828760861304,0.985540261164665,1.11613704779801,0.0427013458148385,0.687446910305166,-1.16277679980167,0.507391779499277,0.430616889985,0.255959141470951,-3.11266016891871
62.6514710002194,-5.0268609480356,0.991846786620661,0.956938476132144,0.0258397277871524,0.943479355056139,-1.25782615711185,0.338306017684209,0.479148984331221,0.258763946579772,-3.41645838579354
67.7377663307363,-4.54253060975119,1.00124428509567,1.24363952708116,-0.0300600841215058,0.878359523824573,-1.31961702406078,0.330955481052389,0.358580523781246,0.213311580141988,-3.43015106386696
81.8415602269298,-7.12957390049519,0.99104007228554,1.04806870570545,-0.0370245566050761,0.930979747540165,-1.37687560652397,0.650582554136271,0.382615352426212,0.130466407399765,-3.31582923489842
101.394965882518,-10.3892546755909,0.994808069050556,1.09015405448334,-0.0134635670916553,0.894226513888459,-1.18956274308311,0.399702397463051,0.452545953685576,0.217692602802549,-3.80970248359658
73.5901265355696,-6.50288742044737,0.99438240248927,1.03115478718263,0.0305718914095051,0.858935348190887,-1.11078405328809,0.0975737184033923,0.409759032505125,0.213462106729383,-3.48465556170013
84.0750957131144,-7.92768898688274,0.995902637821092,1.13498623538172,0.124877549535826,0.883263755840112,-1.3413535394311,-0.174653342830181,0.470190027314279,0.140986994080926,-3.34972277632117
74.0464070642467,-6.08496425337295,1.01270024819427,1.00120229409763,0.0841563895700988,0.694200236536122,-0.944863908598328,0.597063059708923,0.294258621249261,0.198389714798567,-3.49497628097088
