"target","feature_01","feature_02","feature_03","feature_04","feature_05","feature_06","feature_07","feature_08","feature_09","feature_10"
-8.2648705006158,-0.896914546624981,1.07445940641284,0.297983620401414,-0.318119842506556,-0.214075592989115,-0.459789424535223,-1.11507182895202,1.23874432711773,-0.629044145689438,0.229733023424648
36.8505230851176,0.184849184646742,0.260597835092159,-1.01955219721839,-0.315490254600117,-2.72181616459947,0.617926102494976,-0.114218372157084,0.231896206292307,-2.27434445649703,1.09247865734865
-14.0226053759004,1.58784533120882,-0.31427198017192,2.87089742357224,0.884322323517904,-1.01426181650519,-0.720422355002003,-0.894621372165971,-0.314437880898758,0.334937154971494,0.00288034192246457
-25.2154153303389,-1.13037567424629,-0.749630095483078,0.218710011404553,-1.88542130567688,-0.829145073787832,-0.583511943033829,-0.654088905051574,1.4997037042092,-0.213688006506386,-0.132572375559247
-7.07653257261064,-0.0802517565509893,-0.862198329685807,-0.966554329701125,0.732179328228127,0.857708897706641,0.216324503888311,1.17871628153782,0.0695743692981956,-0.031542401568337,-0.0678911879288208
11.9150080598612,0.132420284381094,2.04804030304848,0.383838181622369,0.790544663956186,-0.238510129125563,1.24499124039295,0.951516510729786,1.33403372000003,-0.696083544538039,0.305884541072082
13.2018291144001,0.707954729271733,0.939920077613375,-0.121896071318321,0.194853163901642,-0.703245846716942,-0.76790198430386,0.107910347286716,0.182234972030415,0.968421002980993,0.61519332859696
48.0104949700074,-0.23969802417184,2.00868711591535,-0.35054757220023,0.92117799273055,-2.4521964354505,1.21306312902564,1.58578738976125,-0.0960762881273546,2.39634862191176,0.0512064803022019
-8.66599204865581,1.98447393665293,-0.421373572405353,0.599463621130663,1.24145620752342,1.14799999225363,-1.14433325654949,0.826100702386611,-0.850532439053779,1.47612071821176,-0.945107331075068
0.159030919739572,-0.138787012119665,-0.350834423147859,0.231274077565683,-0.681170802112038,0.00206702197966432,1.47017704967219,-0.905426796023699,0.269472111643762,-0.46718916706768,-0.573292802381778
-4.19970001635301,0.417650750792556,-1.02738059808676,1.02624619681451,0.515330463698574,0.0609335936988828,-1.50242450748077,-0.381395987287905,-2.2589990017634,-0.589445353935123,2.17484611730288
7.01933233329937,0.981752777463662,-0.250519126720292,-0.524448850039707,-0.468211085061096,-1.10503828350689,0.141779540791581,-1.21698092625675,1.17882048865978,-0.987522071951093,0.202063322671956
-34.0931406978185,-0.392695355503813,0.471859466116943,1.7962062421465,-0.502057322034728,0.200684243241003,-1.5563981274745,0.518868252434979,0.902090923407546,0.160707243806194,1.25548941381517
36.6920376330212,-1.03966897694891,1.35893982099811,-1.43419640575174,-1.97399187464224,-1.23057768469835,2.17641951836797,0.541669079211447,0.626724662264575,-1.69562074963187,1.06607977672819
12.3083835504073,1.78222896030858,0.564168602683639,0.138686170462537,-0.569445894440982,-0.126527401352354,0.295184801989408,0.130097314104875,0.250950969342156,-0.154343593232843,1.03165935013293
-2.14206097216247,-2.31106908460517,0.455980090481221,0.451463727045541,0.475330552876257,-1.31282612777696,0.444527519796661,-0.249421027042275,0.552648907461989,-0.564244125834367,3.00881678742416
-4.44319033134167,0.878604580921265,1.23095366302092,1.21477412460034,1.21721768877771,1.10766495520819,1.81819905589899,0.959876268523185,0.950754253582309,-1.8864750030412,-0.269269376262104
43.8920106677082,0.035806718015226,1.14713684772712,-1.32448112472921,0.117689567892731,-1.00773754439233,0.635711376141992,-1.27159585291926,-0.714485753494804,-0.351837148054772,1.04189750226681
-14.0763246849943,1.01282869212708,0.106598040927417,-1.13962777599904,0.0883667144133095,1.57579983894338,-0.0122593871092231,-0.564248170231505,1.89170555264949,0.304248780453158,0.589907999464916
-32.9908626368469,0.432265154539617,-0.783316657008623,1.67564857038408,-0.200617080515886,0.290993020198087,0.810971953591701,0.283153302582145,1.39531731667127,-1.3212939479624,-0.717209721676894
11.8446974373267,2.09081920524915,1.24119982707737,0.398146208399212,-0.498583556674968,0.73952990782545,0.150069230712981,-0.540441441458946,0.113389734648979,-1.45723241028648,0.645077169779018
-0.0850445981605277,-1.19992581964387,0.138858419103515,0.715519135041981,1.08966753937734,-1.25557448768841,0.817130260152827,0.761532246985998,0.374969964173751,1.14749746280844,0.981366096396367
7.9963499179205,1.58963820029007,1.71063158823657,-0.793195135525615,0.921630778761867,1.41195113103592,0.408353912944682,0.118546775202486,1.46450645480605,1.21253515047169,0.0592671571563625
